dataset,snippet,metric,metric_value,#_of_warnings,tool,dataset_id,metric_type,expected_cor
6,45,time_to_understand,162.16666666666666,0,typestate_checker,6,time,positive
6,46,time_to_understand,55.66666666666666,0,typestate_checker,6,time,positive
6,47,time_to_understand,85.42857142857143,0,typestate_checker,6,time,positive
6,48,time_to_understand,117.88888888888889,0,typestate_checker,6,time,positive
6,49,time_to_understand,85.57142857142857,0,typestate_checker,6,time,positive
6,50,time_to_understand,238.0,0,typestate_checker,6,time,positive
63,1,adjusted_gaze_sig,0.9762631428571428,67,typestate_checker,63,physiological,positive
63,2,adjusted_gaze_sig,0.8230961666666666,21,typestate_checker,63,physiological,positive
63,3,adjusted_gaze_sig,0.5625836166666667,8,typestate_checker,63,physiological,positive
63,4,adjusted_gaze_sig,0.89375,13,typestate_checker,63,physiological,positive
63,5,adjusted_gaze_sig,2.6371384000000004,51,typestate_checker,63,physiological,positive
63,6,adjusted_gaze_sig,0.743938,31,typestate_checker,63,physiological,positive
63,7,adjusted_gaze_sig,0.22781025,12,typestate_checker,63,physiological,positive
63,8,adjusted_gaze_sig,0.296709,22,typestate_checker,63,physiological,positive
63,9,adjusted_gaze_sig,0.9081988,7,typestate_checker,63,physiological,positive
63,10,adjusted_gaze_sig,1.328576,19,typestate_checker,63,physiological,positive
63,11,adjusted_gaze_sig,1.2333020000000003,12,typestate_checker,63,physiological,positive
63,12,adjusted_gaze_sig,0.62354116,8,typestate_checker,63,physiological,positive
63,13,adjusted_gaze_sig,7.25147,5,typestate_checker,63,physiological,positive
63,14,adjusted_gaze_sig,0.0,23,typestate_checker,63,physiological,positive
63,15,adjusted_gaze_sig,0.6652165666666668,4,typestate_checker,63,physiological,positive
63,16,adjusted_gaze_sig,0.5481481666666667,2,typestate_checker,63,physiological,positive
63,17,adjusted_gaze_sig,1.0767303333333331,0,typestate_checker,63,physiological,positive
63,18,adjusted_gaze_sig,1.75984745,0,typestate_checker,63,physiological,positive
63,19,adjusted_gaze_sig,0.362847,0,typestate_checker,63,physiological,positive
63,20,adjusted_gaze_sig,0.0,0,typestate_checker,63,physiological,positive
63,21,adjusted_gaze_sig,0.0,0,typestate_checker,63,physiological,positive
63,22,adjusted_gaze_sig,0.5865469125,0,typestate_checker,63,physiological,positive
63,23,adjusted_gaze_sig,0.413850625,0,typestate_checker,63,physiological,positive
63,24,adjusted_gaze_sig,0.9035215,0,typestate_checker,63,physiological,positive
63,25,adjusted_gaze_sig,0.98207,0,typestate_checker,63,physiological,positive
63,26,adjusted_gaze_sig,0.123751,0,typestate_checker,63,physiological,positive
63,27,adjusted_gaze_sig,0.0,0,typestate_checker,63,physiological,positive
63,28,adjusted_gaze_sig,0.393362,0,typestate_checker,63,physiological,positive
63,29,adjusted_gaze_sig,0.322672,0,typestate_checker,63,physiological,positive
63,30,adjusted_gaze_sig,1.1762729,0,typestate_checker,63,physiological,positive
63,31,adjusted_gaze_sig,0.56380175,0,typestate_checker,63,physiological,positive
63,32,adjusted_gaze_sig,0.867282125,0,typestate_checker,63,physiological,positive
63,33,adjusted_gaze_sig,1.227694,0,typestate_checker,63,physiological,positive
63,34,adjusted_gaze_sig,1.1920696666666664,0,typestate_checker,63,physiological,positive
63,35,adjusted_gaze_sig,0.5767354142857143,0,typestate_checker,63,physiological,positive
63,36,adjusted_gaze_sig,0.6708358571428573,0,typestate_checker,63,physiological,positive
63,37,adjusted_gaze_sig,0.7713289999999999,0,typestate_checker,63,physiological,positive
63,38,adjusted_gaze_sig,1.1950006666666666,0,typestate_checker,63,physiological,positive
63,39,adjusted_gaze_sig,1.5442762857142858,0,typestate_checker,63,physiological,positive
63,40,adjusted_gaze_sig,1.0439151428571427,0,typestate_checker,63,physiological,positive
63,41,adjusted_gaze_sig,0.0,0,typestate_checker,63,physiological,positive
63,42,adjusted_gaze_sig,0.0,0,typestate_checker,63,physiological,positive
63,43,adjusted_gaze_sig,0.0,0,typestate_checker,63,physiological,positive
63,44,adjusted_gaze_sig,0.0,0,typestate_checker,63,physiological,positive
63,45,adjusted_gaze_sig,0.0,0,typestate_checker,63,physiological,positive
63,46,adjusted_gaze_sig,0.0,0,typestate_checker,63,physiological,positive
63,47,adjusted_gaze_sig,0.0,0,typestate_checker,63,physiological,positive
63,48,adjusted_gaze_sig,0.0,0,typestate_checker,63,physiological,positive
63,49,adjusted_gaze_sig,0.0,0,typestate_checker,63,physiological,positive
63,50,adjusted_gaze_sig,0.0,0,typestate_checker,63,physiological,positive
63,51,adjusted_gaze_sig,0.0,0,typestate_checker,63,physiological,positive
63,52,adjusted_gaze_sig,0.0,0,typestate_checker,63,physiological,positive
63,53,adjusted_gaze_sig,0.0,0,typestate_checker,63,physiological,positive
63,54,adjusted_gaze_sig,0.0,0,typestate_checker,63,physiological,positive
63,55,adjusted_gaze_sig,0.0,0,typestate_checker,63,physiological,positive
63,56,adjusted_gaze_sig,0.0,0,typestate_checker,63,physiological,positive
63,57,adjusted_gaze_sig,0.0,0,typestate_checker,63,physiological,positive
63,58,adjusted_gaze_sig,0.0,0,typestate_checker,63,physiological,positive
63,59,adjusted_gaze_sig,0.0,0,typestate_checker,63,physiological,positive
63,60,adjusted_gaze_sig,0.0,0,typestate_checker,63,physiological,positive
63,61,adjusted_gaze_sig,0.0,0,typestate_checker,63,physiological,positive
63,62,adjusted_gaze_sig,0.0,0,typestate_checker,63,physiological,positive
63,63,adjusted_gaze_sig,0.0,0,typestate_checker,63,physiological,positive
63,64,adjusted_gaze_sig,0.0,0,typestate_checker,63,physiological,positive
63,1,adjusted_gaze_non_sig,1.0012627142857142,67,typestate_checker,63,physiological,positive
63,2,adjusted_gaze_non_sig,1.035382,21,typestate_checker,63,physiological,positive
63,3,adjusted_gaze_non_sig,1.0388815000000002,8,typestate_checker,63,physiological,positive
63,4,adjusted_gaze_non_sig,1.0066405,13,typestate_checker,63,physiological,positive
63,5,adjusted_gaze_non_sig,0.8035439999999999,51,typestate_checker,63,physiological,positive
63,6,adjusted_gaze_non_sig,1.0221293333333332,31,typestate_checker,63,physiological,positive
63,7,adjusted_gaze_non_sig,1.198565,12,typestate_checker,63,physiological,positive
63,8,adjusted_gaze_non_sig,1.18869,22,typestate_checker,63,physiological,positive
63,9,adjusted_gaze_non_sig,1.008346,7,typestate_checker,63,physiological,positive
63,10,adjusted_gaze_non_sig,0.94700475,19,typestate_checker,63,physiological,positive
63,11,adjusted_gaze_non_sig,0.9611160000000002,12,typestate_checker,63,physiological,positive
63,12,adjusted_gaze_non_sig,1.0597564,8,typestate_checker,63,physiological,positive
63,13,adjusted_gaze_non_sig,0.5688641666666666,5,typestate_checker,63,physiological,positive
63,14,adjusted_gaze_non_sig,1.06452,23,typestate_checker,63,physiological,positive
63,15,adjusted_gaze_non_sig,1.0464055,4,typestate_checker,63,physiological,positive
63,16,adjusted_gaze_non_sig,1.0779053333333335,2,typestate_checker,63,physiological,positive
63,17,adjusted_gaze_non_sig,0.9531083333333332,0,typestate_checker,63,physiological,positive
63,18,adjusted_gaze_non_sig,0.9831165,0,typestate_checker,63,physiological,positive
63,19,adjusted_gaze_non_sig,1.03982,0,typestate_checker,63,physiological,positive
63,20,adjusted_gaze_non_sig,1.13636,0,typestate_checker,63,physiological,positive
63,21,adjusted_gaze_non_sig,1.35294,0,typestate_checker,63,physiological,positive
63,22,adjusted_gaze_non_sig,1.036127625,0,typestate_checker,63,physiological,positive
63,23,adjusted_gaze_non_sig,1.183171625,0,typestate_checker,63,physiological,positive
63,24,adjusted_gaze_non_sig,1.00470625,0,typestate_checker,63,physiological,positive
63,25,adjusted_gaze_non_sig,1.0016315,0,typestate_checker,63,physiological,positive
63,26,adjusted_gaze_non_sig,1.1402,0,typestate_checker,63,physiological,positive
63,27,adjusted_gaze_non_sig,1.075,0,typestate_checker,63,physiological,positive
63,28,adjusted_gaze_non_sig,1.07137,0,typestate_checker,63,physiological,positive
63,29,adjusted_gaze_non_sig,1.079685,0,typestate_checker,63,physiological,positive
63,30,adjusted_gaze_non_sig,0.9843317500000002,0,typestate_checker,63,physiological,positive
63,31,adjusted_gaze_non_sig,1.049248625,0,typestate_checker,63,physiological,positive
63,32,adjusted_gaze_non_sig,1.00717325,0,typestate_checker,63,physiological,positive
63,33,adjusted_gaze_non_sig,0.988017,0,typestate_checker,63,physiological,positive
63,34,adjusted_gaze_non_sig,0.9819933333333332,0,typestate_checker,63,physiological,positive
63,35,adjusted_gaze_non_sig,1.0423244285714286,0,typestate_checker,63,physiological,positive
63,36,adjusted_gaze_non_sig,1.0173247142857142,0,typestate_checker,63,physiological,positive
63,37,adjusted_gaze_non_sig,1.024625,0,typestate_checker,63,physiological,positive
63,38,adjusted_gaze_non_sig,0.98172,0,typestate_checker,63,physiological,positive
63,39,adjusted_gaze_non_sig,0.9333551428571428,0,typestate_checker,63,physiological,positive
63,40,adjusted_gaze_non_sig,0.9987081428571428,0,typestate_checker,63,physiological,positive
63,41,adjusted_gaze_non_sig,0.0,0,typestate_checker,63,physiological,positive
63,42,adjusted_gaze_non_sig,0.0,0,typestate_checker,63,physiological,positive
63,43,adjusted_gaze_non_sig,0.0,0,typestate_checker,63,physiological,positive
63,44,adjusted_gaze_non_sig,0.0,0,typestate_checker,63,physiological,positive
63,45,adjusted_gaze_non_sig,0.0,0,typestate_checker,63,physiological,positive
63,46,adjusted_gaze_non_sig,0.0,0,typestate_checker,63,physiological,positive
63,47,adjusted_gaze_non_sig,0.0,0,typestate_checker,63,physiological,positive
63,48,adjusted_gaze_non_sig,0.0,0,typestate_checker,63,physiological,positive
63,49,adjusted_gaze_non_sig,0.0,0,typestate_checker,63,physiological,positive
63,50,adjusted_gaze_non_sig,0.0,0,typestate_checker,63,physiological,positive
63,51,adjusted_gaze_non_sig,0.0,0,typestate_checker,63,physiological,positive
63,52,adjusted_gaze_non_sig,0.0,0,typestate_checker,63,physiological,positive
63,53,adjusted_gaze_non_sig,0.0,0,typestate_checker,63,physiological,positive
63,54,adjusted_gaze_non_sig,0.0,0,typestate_checker,63,physiological,positive
63,55,adjusted_gaze_non_sig,0.0,0,typestate_checker,63,physiological,positive
63,56,adjusted_gaze_non_sig,0.0,0,typestate_checker,63,physiological,positive
63,57,adjusted_gaze_non_sig,0.0,0,typestate_checker,63,physiological,positive
63,58,adjusted_gaze_non_sig,0.0,0,typestate_checker,63,physiological,positive
63,59,adjusted_gaze_non_sig,0.0,0,typestate_checker,63,physiological,positive
63,60,adjusted_gaze_non_sig,0.0,0,typestate_checker,63,physiological,positive
63,61,adjusted_gaze_non_sig,0.0,0,typestate_checker,63,physiological,positive
63,62,adjusted_gaze_non_sig,0.0,0,typestate_checker,63,physiological,positive
63,63,adjusted_gaze_non_sig,0.0,0,typestate_checker,63,physiological,positive
63,64,adjusted_gaze_non_sig,0.0,0,typestate_checker,63,physiological,positive
63,1,adjusted_fix_sig,0.5704825714285715,67,typestate_checker,63,physiological,positive
63,2,adjusted_fix_sig,0.6598746666666667,21,typestate_checker,63,physiological,positive
63,3,adjusted_fix_sig,0.3057458333333333,8,typestate_checker,63,physiological,positive
63,4,adjusted_fix_sig,0.425,13,typestate_checker,63,physiological,positive
63,5,adjusted_fix_sig,2.9051914,51,typestate_checker,63,physiological,positive
63,6,adjusted_fix_sig,0.8669013333333334,31,typestate_checker,63,physiological,positive
63,7,adjusted_fix_sig,0.10787605,12,typestate_checker,63,physiological,positive
63,8,adjusted_fix_sig,0.241187,22,typestate_checker,63,physiological,positive
63,9,adjusted_fix_sig,0.6465266,7,typestate_checker,63,physiological,positive
63,10,adjusted_fix_sig,1.10297925,19,typestate_checker,63,physiological,positive
63,11,adjusted_fix_sig,1.2598273333333332,12,typestate_checker,63,physiological,positive
63,12,adjusted_fix_sig,0.5756184,8,typestate_checker,63,physiological,positive
63,13,adjusted_fix_sig,6.436988833333333,5,typestate_checker,63,physiological,positive
63,14,adjusted_fix_sig,0.0,23,typestate_checker,63,physiological,positive
63,15,adjusted_fix_sig,0.6469865333333333,4,typestate_checker,63,physiological,positive
63,16,adjusted_fix_sig,0.6525656666666667,2,typestate_checker,63,physiological,positive
63,17,adjusted_fix_sig,1.0895208333333335,0,typestate_checker,63,physiological,positive
63,18,adjusted_fix_sig,1.61501335,0,typestate_checker,63,physiological,positive
63,19,adjusted_fix_sig,0.468504,0,typestate_checker,63,physiological,positive
63,20,adjusted_fix_sig,0.0,0,typestate_checker,63,physiological,positive
63,21,adjusted_fix_sig,0.0,0,typestate_checker,63,physiological,positive
63,22,adjusted_fix_sig,0.369805775,0,typestate_checker,63,physiological,positive
63,23,adjusted_fix_sig,0.3446160625,0,typestate_checker,63,physiological,positive
63,24,adjusted_fix_sig,0.782111025,0,typestate_checker,63,physiological,positive
63,25,adjusted_fix_sig,0.6956899999999999,0,typestate_checker,63,physiological,positive
63,26,adjusted_fix_sig,0.0788045,0,typestate_checker,63,physiological,positive
63,27,adjusted_fix_sig,0.0,0,typestate_checker,63,physiological,positive
63,28,adjusted_fix_sig,0.95,0,typestate_checker,63,physiological,positive
63,29,adjusted_fix_sig,0.319328,0,typestate_checker,63,physiological,positive
63,30,adjusted_fix_sig,1.070199575,0,typestate_checker,63,physiological,positive
63,31,adjusted_fix_sig,0.359252225,0,typestate_checker,63,physiological,positive
63,32,adjusted_fix_sig,0.7660482500000001,0,typestate_checker,63,physiological,positive
63,33,adjusted_fix_sig,1.44020525,0,typestate_checker,63,physiological,positive
63,34,adjusted_fix_sig,0.8920514444444445,0,typestate_checker,63,physiological,positive
63,35,adjusted_fix_sig,0.6372011142857142,0,typestate_checker,63,physiological,positive
63,36,adjusted_fix_sig,0.5316787142857143,0,typestate_checker,63,physiological,positive
63,37,adjusted_fix_sig,0.828344,0,typestate_checker,63,physiological,positive
63,38,adjusted_fix_sig,0.5885861666666666,0,typestate_checker,63,physiological,positive
63,39,adjusted_fix_sig,0.7586309714285715,0,typestate_checker,63,physiological,positive
