programming_experience,java_experience,complexity,MinNameQuality,MinInternalDocumentation,MinExternalDocumentation,MinExternalPopularity,MeanInternalDocumentation,MeanExternalDocumentation,MeanExternalPopularity,MaxNameQuality,MaxInternalDocumentation,Readability,READABILITY.New.Identifiers.words.AVG,READABILITY.New.Abstractness.words.AVG,READABILITY.New.Abstractness.words.MAX,READABILITY.New.Commented.words.AVG,READABILITY.New.Synonym.commented.words.AVG,READABILITY.New.Synonym.commented.words.MAX,READABILITY.New.Comments.readability,READABILITY.New.Number.of.senses.AVG,READABILITY.New.Number.of.senses.MAX,READABILITY.New.Text.Coherence.AVG,READABILITY.New.Text.Coherence.MIN,READABILITY.New.Text.Coherence.MAX,READABILITY.BW.Avg.Assignment,READABILITY.BW.Avg.blank.lines,READABILITY.BW.Avg.commas,READABILITY.BW.Avg.comments,READABILITY.BW.Avg.comparisons,READABILITY.BW.Avg.Identifiers.Length,READABILITY.BW.Avg.conditionals,READABILITY.BW.Avg.indentation.length,READABILITY.BW.Avg.keywords,READABILITY.BW.Avg.line.length,READABILITY.BW.Avg.loops,READABILITY.BW.Avg.number.of.identifiers,READABILITY.BW.Avg.numbers,READABILITY.BW.Avg.operators,READABILITY.BW.Avg.parenthesis,READABILITY.BW.Avg.periods,READABILITY.BW.Max.Identifiers.Length,READABILITY.BW.Max.keywords,READABILITY.BW.Max.line.length,READABILITY.BW.Max.number.of.identifiers,READABILITY.BW.Max.char,READABILITY.BW.Max.words,READABILITY.Posnett.entropy,READABILITY.Posnett.volume,READABILITY.Posnett.lines,READABILITY.Dorn.DFT.Assignments,READABILITY.Dorn.DFT.Comparisons,READABILITY.Dorn.DFT.Conditionals,READABILITY.Dorn.DFT.Indentations,READABILITY.Dorn.DFT.LineLengths,READABILITY.Dorn.DFT.Numbers,READABILITY.Dorn.DFT.Operators,READABILITY.Dorn.Visual.X.Comments,READABILITY.Dorn.Visual.X.Numbers,READABILITY.Dorn.Visual.X.Strings,READABILITY.Dorn.Visual.Y.Strings,READABILITY.Dorn.Visual.X.Literals,READABILITY.Dorn.Areas.Identifiers,READABILITY.Dorn.Areas.Keywords,READABILITY.Dorn.Areas.Strings,READABILITY.Dorn.Areas.Operators,READABILITY.Dorn.Areas.Keywords.Identifiers,READABILITY.Dorn.Areas.Operators.Identifiers,READABILITY.Dorn.align.blocks,KASTO.NestedBlocks,KASTO.NumberOfParameters,KASTO.NumberOfStatements,ABU50
4,3,6,0.217948718,0,0.115344853,0.016815234,0.457742593,0.393590312,0.038424419,0.9,1,0.201767042,0.826271186,5.146226415,10,0.11440678,3.248251748,17,100,8.080508475,45,0.437469558,0.110431526,1,0.25,0.031746032,0.316666667,0.016949153,0.1,10.07857143,0.068965517,0,0.5,33.43103448,0.068965517,2.413793103,0.086206897,0.133333333,1.066666667,0.586206897,38,3,132,13,224,24,4.812609729,2511.159476,63,60,60,60,60,62,60,60,136,135.7460317,136,61.89051095,0,0.580964686,0.047803618,0.032299742,0.108527132,0.082283173,0.186805041,92,4.5,2,38,1
4,2,6,0.217948718,0,0.115344853,0.016815234,0.457742593,0.393590312,0.038424419,0.9,1,0.201767042,0.826271186,5.146226415,10,0.11440678,3.248251748,17,100,8.080508475,45,0.437469558,0.110431526,1,0.25,0.031746032,0.316666667,0.016949153,0.1,10.07857143,0.068965517,0,0.5,33.43103448,0.068965517,2.413793103,0.086206897,0.133333333,1.066666667,0.586206897,38,3,132,13,224,24,4.812609729,2511.159476,63,60,60,60,60,62,60,60,136,135.7460317,136,61.89051095,0,0.580964686,0.047803618,0.032299742,0.108527132,0.082283173,0.186805041,92,4.5,2,38,0
4,4,6,0.217948718,0,0.115344853,0.016815234,0.457742593,0.393590312,0.038424419,0.9,1,0.201767042,0.826271186,5.146226415,10,0.11440678,3.248251748,17,100,8.080508475,45,0.437469558,0.110431526,1,0.25,0.031746032,0.316666667,0.016949153,0.1,10.07857143,0.068965517,0,0.5,33.43103448,0.068965517,2.413793103,0.086206897,0.133333333,1.066666667,0.586206897,38,3,132,13,224,24,4.812609729,2511.159476,63,60,60,60,60,62,60,60,136,135.7460317,136,61.89051095,0,0.580964686,0.047803618,0.032299742,0.108527132,0.082283173,0.186805041,92,4.5,2,38,1
4,3,4,0.238095238,0,0.115344853,0.016815234,0.5814,0.277174716,0.030481282,0.75,1,0.322193861,0.827956989,4.215189873,10,0,1.758333333,8,0,12.05376344,45,0.432031389,0.190692518,0.872278376,0.2,0.066666667,0,0.034482759,0,9.379310345,0.035714286,0,0.642857143,28.17857143,0,2.071428571,0.035714286,0.066666667,0.9,0.5,20,3,93,7,79,8,4.801703655,986.4507295,30,30,1,30,30,30,30,30,0,0,0,0,0,0.608258929,0.107142857,0,0.1015625,0.176146789,0.166972477,21,3,1,17,0
4,2,4,0.238095238,0,0.115344853,0.016815234,0.5814,0.277174716,0.030481282,0.75,1,0.322193861,0.827956989,4.215189873,10,0,1.758333333,8,0,12.05376344,45,0.432031389,0.190692518,0.872278376,0.2,0.066666667,0,0.034482759,0,9.379310345,0.035714286,0,0.642857143,28.17857143,0,2.071428571,0.035714286,0.066666667,0.9,0.5,20,3,93,7,79,8,4.801703655,986.4507295,30,30,1,30,30,30,30,30,0,0,0,0,0,0.608258929,0.107142857,0,0.1015625,0.176146789,0.166972477,21,3,1,17,1
4,2,3,0.5,0,0.000443066,0.145789743,0.499855,0.041586669,0.145789743,0.833333333,1,0.499673694,0.81512605,5.180952381,10,1.378151261,3.431818182,9,100,7.798319328,37,0.444122681,0.138675049,0.956182887,0.171428571,0.063829787,0.028571429,0.255813953,0.171428571,9.452054795,0.0625,0,0.25,28.90625,0,2.28125,0,0,0.8,0.59375,32,2,111,9,165,17,4.821928084,1115.802425,47,35,34,35,35,46,1,1,114.9787234,0,115,44.81034483,115,0.432122371,0.021032505,0.010197578,0.072020395,0.048672566,0.166666667,77,2.666666667,4,16,0
4,4,3,0.5,0,0.000443066,0.145789743,0.499855,0.041586669,0.145789743,0.833333333,1,0.499673694,0.81512605,5.180952381,10,1.378151261,3.431818182,9,100,7.798319328,37,0.444122681,0.138675049,0.956182887,0.171428571,0.063829787,0.028571429,0.255813953,0.171428571,9.452054795,0.0625,0,0.25,28.90625,0,2.28125,0,0,0.8,0.59375,32,2,111,9,165,17,4.821928084,1115.802425,47,35,34,35,35,46,1,1,114.9787234,0,115,44.81034483,115,0.432122371,0.021032505,0.010197578,0.072020395,0.048672566,0.166666667,77,2.666666667,4,16,0
4,3,2,0.694444444,1,94,0.043560084,1,1014,0.559009903,0.694444444,1,0.188220963,0.821292776,5.844036697,11,0.296577947,7.876876877,34,20.38,5.049429658,45,0,1,0,0.023809524,0.068181818,0,0.071428571,0.095238095,10.304,0,9.948717949,0.846153846,51.41025641,0,3.205128205,0,0,1.428571429,0.692307692,32,1,87,5,439,36,4.575299685,1983.006382,44,42,42,1,42,1,1,1,0,0,0,0,0,0.592183908,0.048275862,0,0.085057471,0.081521739,0.14363354,101,1,1,27,1
4,3,4,0.5,1,0,0,1,918.3333333,0.170606495,0.75,1,0.694329858,0.793103448,5.611111111,10,0.25862069,1.739583333,12,100,7.775862069,37,0.495496901,0.166666667,0.87988269,0.033333333,0.2,0.033333333,0.115384615,0,6.714285714,0,15.13043478,0.826086957,32.95652174,0,1.52173913,0,0.066666667,0.5,0.391304348,12,5,64,5,403,6,3.848860757,603.9395514,35,30,1,1,30,30,1,30,73.82857143,0,0,0,0,0.256550218,0.097161572,0,0.063318777,0.378723404,0.246808511,3,2.5,2,16,1
4,1,3,0.162860577,0.1831,1843,0,0.553744318,1843,0,1,1,0.631089926,0.861702128,3.94047619,10,0.010638298,0.622047244,5,100,9.755319149,37,0.466578141,0.213200716,0.978019294,0.03125,0.029411765,0.125,0.088235294,0,9.682926829,0.064516129,12.64516129,0.193548387,31.16129032,0,1.322580645,0,0.34375,0.875,0.35483871,27,1,112,8,432,11,4.163395899,804.2346001,34,32,1,32,32,34,1,32,112,0,111.9705882,32.94690265,0,0.359698682,0.026365348,0.04613936,0.084745763,0.073298429,0.235602094,7,2,1,6,0
4,1,2,0.9375,0.9,1,0,0.9,621.75,0.024060233,0.9375,0.9,0.314037114,0.98245614,4.686390533,8,0,11.39428571,24,0,5.368421053,57,0,1,0,0.322580645,0.290322581,0.612903226,0.043478261,0,8,0,0,0.181818182,59.77272727,0,5.636363636,1.136363636,0,1,0.818181818,22,3,87,9,182,28,4.595856079,1283.110025,31,22,1,1,22,22,31,1,0,0,88.96774194,25.51111111,0,0.433948339,0.01402214,0.392619926,0.095202952,0.032312925,0.219387755,84,1,0,19,1
4,4,2,0.9375,0.9,1,0,0.9,621.75,0.024060233,0.9375,0.9,0.314037114,0.98245614,4.686390533,8,0,11.39428571,24,0,5.368421053,57,0,1,0,0.322580645,0.290322581,0.612903226,0.043478261,0,8,0,0,0.181818182,59.77272727,0,5.636363636,1.136363636,0,1,0.818181818,22,3,87,9,182,28,4.595856079,1283.110025,31,22,1,1,22,22,31,1,0,0,88.96774194,25.51111111,0,0.433948339,0.01402214,0.392619926,0.095202952,0.032312925,0.219387755,84,1,0,19,1
4,3,2,0.9375,0.9,1,0,0.9,621.75,0.024060233,0.9375,0.9,0.314037114,0.98245614,4.686390533,8,0,11.39428571,24,0,5.368421053,57,0,1,0,0.322580645,0.290322581,0.612903226,0.043478261,0,8,0,0,0.181818182,59.77272727,0,5.636363636,1.136363636,0,1,0.818181818,22,3,87,9,182,28,4.595856079,1283.110025,31,22,1,1,22,22,31,1,0,0,88.96774194,25.51111111,0,0.433948339,0.01402214,0.392619926,0.095202952,0.032312925,0.219387755,84,1,0,19,1
4,1,2,0.75,0,2363,0.010923062,0.25,3635.333333,0.026598577,1,1,0.543387294,0.827338129,3.698275862,12,0.446043165,8.671232877,29,100,10.74820144,41,0,1,0,0.310344828,0.1875,0.275862069,0.041666667,0,6.912621359,0,0,0.304347826,41.60869565,0,4.47826087,1.130434783,0,1,0.826086957,33,3,89,10,105,14,4.7742856,1128.663069,32,29,1,1,29,32,29,1,91,0,90.96875,30.92391304,0,0.566884939,0.031805426,0.145930776,0.110383536,0.056105611,0.194719472,33,1,0,23,1
4,4,2,0.75,0,2363,0.010923062,0.25,3635.333333,0.026598577,1,1,0.543387294,0.827338129,3.698275862,12,0.446043165,8.671232877,29,100,10.74820144,41,0,1,0,0.310344828,0.1875,0.275862069,0.041666667,0,6.912621359,0,0,0.304347826,41.60869565,0,4.47826087,1.130434783,0,1,0.826086957,33,3,89,10,105,14,4.7742856,1128.663069,32,29,1,1,29,32,29,1,91,0,90.96875,30.92391304,0,0.566884939,0.031805426,0.145930776,0.110383536,0.056105611,0.194719472,33,1,0,23,0
4,1,3,0.875,0,31,0.005374101,0.1912625,1208.125,0.005374101,1,0.647575,0.654066205,0.845238095,5.095890411,10,0.178571429,1.892156863,10,100,11.75,45,0.427113299,0.226455407,0.707106781,0.060606061,0.235294118,0.060606061,0.038461538,0,8.980769231,0.04,0,0.52,25.28,0,2.08,0.16,0,0.666666667,0.28,51,3,84,7,73,7,4.852884667,735.9083149,34,33,1,33,33,31,1,1,85,0,84.94117647,32.52325581,0,0.561983471,0.097796143,0.063360882,0.099173554,0.174019608,0.176470588,22,3.333333333,0,10,1
4,4,3,0.875,0,31,0.005374101,0.1912625,1208.125,0.005374101,1,0.647575,0.654066205,0.845238095,5.095890411,10,0.178571429,1.892156863,10,100,11.75,45,0.427113299,0.226455407,0.707106781,0.060606061,0.235294118,0.060606061,0.038461538,0,8.980769231,0.04,0,0.52,25.28,0,2.08,0.16,0,0.666666667,0.28,51,3,84,7,73,7,4.852884667,735.9083149,34,33,1,33,33,31,1,1,85,0,84.94117647,32.52325581,0,0.561983471,0.097796143,0.063360882,0.099173554,0.174019608,0.176470588,22,3.333333333,0,10,1
4,3,3,0.875,0,31,0.005374101,0.1912625,1208.125,0.005374101,1,0.647575,0.654066205,0.845238095,5.095890411,10,0.178571429,1.892156863,10,100,11.75,45,0.427113299,0.226455407,0.707106781,0.060606061,0.235294118,0.060606061,0.038461538,0,8.980769231,0.04,0,0.52,25.28,0,2.08,0.16,0,0.666666667,0.28,51,3,84,7,73,7,4.852884667,735.9083149,34,33,1,33,33,31,1,1,85,0,84.94117647,32.52325581,0,0.561983471,0.097796143,0.063360882,0.099173554,0.174019608,0.176470588,22,3.333333333,0,10,1
4,1,3,0.5,0.17295,18,0.000101187,0.516135,619.0769231,0.103260322,0.9375,1,0.624509215,0.797979798,5.590361446,10,0.050505051,1.959677419,9,100,5.323232323,45,0.693351121,0.414039336,1,0.096774194,0.147058824,0.064516129,0.037037037,0,10.16981132,0,0,0.730769231,28.69230769,0,2.038461538,0,0,0.967741935,0.384615385,32,3,66,6,89,8,4.984285075,879.0548903,34,30,1,1,30,33,1,1,0,0,97.94117647,32.88888889,0,0.526804124,0.089690722,0.150515464,0.090721649,0.170254403,0.17221135,25,4,0,13,0
4,4,3,0.5,0.17295,18,0.000101187,0.516135,619.0769231,0.103260322,0.9375,1,0.624509215,0.797979798,5.590361446,10,0.050505051,1.959677419,9,100,5.323232323,45,0.693351121,0.414039336,1,0.096774194,0.147058824,0.064516129,0.037037037,0,10.16981132,0,0,0.730769231,28.69230769,0,2.038461538,0,0,0.967741935,0.384615385,32,3,66,6,89,8,4.984285075,879.0548903,34,30,1,1,30,33,1,1,0,0,97.94117647,32.88888889,0,0.526804124,0.089690722,0.150515464,0.090721649,0.170254403,0.17221135,25,4,0,13,0
4,3,3,0.5,0.17295,18,0.000101187,0.516135,619.0769231,0.103260322,0.9375,1,0.624509215,0.797979798,5.590361446,10,0.050505051,1.959677419,9,100,5.323232323,45,0.693351121,0.414039336,1,0.096774194,0.147058824,0.064516129,0.037037037,0,10.16981132,0,0,0.730769231,28.69230769,0,2.038461538,0,0,0.967741935,0.384615385,32,3,66,6,89,8,4.984285075,879.0548903,34,30,1,1,30,33,1,1,0,0,97.94117647,32.88888889,0,0.526804124,0.089690722,0.150515464,0.090721649,0.170254403,0.17221135,25,4,0,13,0
4,2,4,0.888888889,0,81,0.101894477,0.425603571,4231.5,0.129986616,1,1,0.3075656,0.831325301,5.210526316,10,0,1.713043478,8,0,7.126506024,45,0.371606558,0.175411604,0.74023321,0.23255814,0,0.23255814,0.022727273,0.093023256,8.796116505,0.069767442,8.744186047,0.488372093,37.58139535,0,2.395348837,0.069767442,0.069767442,0.930232558,0.604651163,25,3,122,9,443,11,4.670659027,1828.019148,43,43,43,43,41,42,43,43,0,121.7209302,122,41.87804878,0,0.516089109,0.047029703,0.056311881,0.100866337,0.091127098,0.195443645,53,3,2,27,1
4,3,4,0.095238095,0,2,0.000619426,0.024390244,995,0.269905319,1,1,0.143917128,0.871681416,5.200934579,12,0.066371681,5.027272727,27,100,9.292035398,45,0.420971687,0.149071198,0.843274043,0.555555556,0.015625,0.142857143,0.015873016,0.349206349,7.103896104,0.258064516,5.225806452,0.596774194,32.66129032,0,2.483870968,0.129032258,0.111111111,1.333333333,0.725806452,37,3,101,7,496,19,4.5700694,3163.585151,64,63,63,57,1,61,62,63,101,101,0,0,0,0.526039178,0.056378404,0,0.153368371,0.107175295,0.291553134,38,2.416666667,3,44,1
4,2,4,0.095238095,0,2,0.000619426,0.024390244,995,0.269905319,1,1,0.143917128,0.871681416,5.200934579,12,0.066371681,5.027272727,27,100,9.292035398,45,0.420971687,0.149071198,0.843274043,0.555555556,0.015625,0.142857143,0.015873016,0.349206349,7.103896104,0.258064516,5.225806452,0.596774194,32.66129032,0,2.483870968,0.129032258,0.111111111,1.333333333,0.725806452,37,3,101,7,496,19,4.5700694,3163.585151,64,63,63,57,1,61,62,63,101,101,0,0,0,0.526039178,0.056378404,0,0.153368371,0.107175295,0.291553134,38,2.416666667,3,44,1
4,3,4,0.095238095,0,138,0,0,795.3333333,0,1,0,0.254719079,0.927777778,4.94011976,11,0,5.963114754,29,0,11.48333333,45,0.54229179,0.11785113,0.912870929,0.282608696,0,0.02173913,0.021276596,0.260869565,7.943548387,0.304347826,4.47826087,0.434782609,34.32608696,0,2.695652174,0,0,1.695652174,1,21,2,92,8,285,25,4.632314601,2155.737006,46,32,46,32,1,32,1,1,0,0,92,43.96774194,0,0.585813806,0.036098797,0.047498417,0.157061431,0.061621622,0.268108108,22,2,2,30,1
4,2,4,0.095238095,0,138,0,0,795.3333333,0,1,0,0.254719079,0.927777778,4.94011976,11,0,5.963114754,29,0,11.48333333,45,0.54229179,0.11785113,0.912870929,0.282608696,0,0.02173913,0.021276596,0.260869565,7.943548387,0.304347826,4.47826087,0.434782609,34.32608696,0,2.695652174,0,0,1.695652174,1,21,2,92,8,285,25,4.632314601,2155.737006,46,32,46,32,1,32,1,1,0,0,92,43.96774194,0,0.585813806,0.036098797,0.047498417,0.157061431,0.061621622,0.268108108,22,2,2,30,1
4,3,5,1,0,0,0,0,213.0714286,0.057022413,1,0,0.211272925,0.787234043,5.868613139,12,0,3.558139535,11,0,6.035460993,45,0.689483761,0.288675135,1,0.333333333,0,0.155555556,0.02173913,0.266666667,5.196261682,0.177777778,9.777777778,0.555555556,31.11111111,0.044444444,2.377777778,0.155555556,0.133333333,1.022222222,0.488888889,17,4,102,8,546,13,4.12564463,1884.2981,45,44,44,45,45,44,45,45,0,101.7555556,0,0,102,0.397142857,0.062142857,0,0.140714286,0.15647482,0.354316547,24,5.333333333,3,33,1
4,2,4,0.75,0,10214,0.167139076,0,10214,0.167139076,1,0,0.456376851,0.9296875,4.671875,10,0.1015625,0.299435028,3,100,12.0859375,45,0.420059672,0.182574186,0.707106781,0.321428571,0.096774194,0,0.038461538,0.321428571,13.39130435,0.16,10.72,0.8,46.52,0,1.84,0.28,0.142857143,0.821428571,0.36,35,3,98,5,367,11,4.441450437,974.7751918,31,28,28,28,28,30,27,28,98,97.80645161,0,0,0,0.457375834,0.065974796,0,0.080059303,0.144246353,0.175040519,44,2.333333333,1,16,0
4,4,3,1,1,1843,0,1,1843,0,1,1,0.610178471,0.617647059,4.581395349,9,0.676470588,7.255474453,23,100,4.411764706,17,0,1,0,0.272727273,0.081632653,0.136363636,0.130434783,0,5.983870968,0,4.8,0.775,22.7,0,1.55,0,0.25,0.295454545,0.25,21,4,69,3,315,22,4.449600678,900.0687368,49,34,1,1,43,47,1,44,45.18367347,0,69,47.67142857,0,0.261607143,0.108035714,0.139285714,0.072321429,0.412969283,0.276450512,23,2,2,35,1
4,4,3,1,1,1843,0,1,1843,0,1,1,0.610178471,0.617647059,4.581395349,9,0.676470588,7.255474453,23,100,4.411764706,17,0,1,0,0.272727273,0.081632653,0.136363636,0.130434783,0,5.983870968,0,4.8,0.775,22.7,0,1.55,0,0.25,0.295454545,0.25,21,4,69,3,315,22,4.449600678,900.0687368,49,34,1,1,43,47,1,44,45.18367347,0,69,47.67142857,0,0.261607143,0.108035714,0.139285714,0.072321429,0.412969283,0.276450512,23,2,2,35,1
4,4,5,0.75,0.647575,68,0.017835968,0.9647575,231,0.017835968,0.75,1,0.410259813,0.824427481,4.227272727,10,0.564885496,3.393782383,20,98.89,5.061068702,37,0.539005943,0.11785113,0.9258201,0.325,0.04,0.075,0.208333333,0.15,7.452380952,0.157894737,6.578947368,0.578947368,31.68421053,0.078947368,2.210526316,0.105263158,0.1,1,0.473684211,18,5,78,7,417,13,4.417239428,1468.465367,50,39,40,40,40,49,40,40,76.78,79.76,80,49,0,0.365147783,0.053571429,0.026477833,0.094827586,0.146711636,0.259696459,84,3.8,3,25,0
4,4,5,0.75,0.647575,68,0.017835968,0.9647575,231,0.017835968,0.75,1,0.410259813,0.824427481,4.227272727,10,0.564885496,3.393782383,20,98.89,5.061068702,37,0.539005943,0.11785113,0.9258201,0.325,0.04,0.075,0.208333333,0.15,7.452380952,0.157894737,6.578947368,0.578947368,31.68421053,0.078947368,2.210526316,0.105263158,0.1,1,0.473684211,18,5,78,7,417,13,4.417239428,1468.465367,50,39,40,40,40,49,40,40,76.78,79.76,80,49,0,0.365147783,0.053571429,0.026477833,0.094827586,0.146711636,0.259696459,84,3.8,3,25,0
4,4,4,0.5,0,6,0.004619633,0.666666667,4809.25,0.022029456,0.833333333,1,0.143728152,0.796992481,4.875968992,11,0,1.414893617,18,0,5.338345865,45,0.399169414,0.144337567,1,0.186046512,0.11627907,0.11627907,0.025641026,0.093023256,8.666666667,0.105263158,6.842105263,0.5,31.21052632,0.026315789,1.973684211,0.131578947,0.023255814,0.953488372,0.421052632,40,2,67,6,322,10,4.548492167,1381.373544,43,42,43,43,43,43,43,43,0,66.13953488,66.90697674,41.69117647,0,0.543844857,0.056492411,0.012647555,0.113827993,0.103875969,0.209302326,34,4.25,0,22,1
4,4,4,0.75,0.657725,6421,0.024123517,0.923938889,8381.5,0.032146795,0.9375,1,0.455510825,0.772357724,4.512820513,10,0.138211382,3.610778443,31,100,9.105691057,45,0.47424916,0.15430335,1,0.058823529,0.05,0.029411765,0.135135135,0.176470588,8.984615385,0.15625,7.1875,0.4375,32.59375,0.03125,2.03125,0.09375,0.058823529,1.176470588,0.59375,22,2,65,5,313,11,4.606932182,1168.278231,40,34,34,34,34,40,34,34,63.375,64.925,65,38.40909091,0,0.45978879,0.036555646,0.017871649,0.108042242,0.0795053,0.234982332,39,3.333333333,1,22,1
4,4,4,0.75,0.657725,6421,0.024123517,0.923938889,8381.5,0.032146795,0.9375,1,0.455510825,0.772357724,4.512820513,10,0.138211382,3.610778443,31,100,9.105691057,45,0.47424916,0.15430335,1,0.058823529,0.05,0.029411765,0.135135135,0.176470588,8.984615385,0.15625,7.1875,0.4375,32.59375,0.03125,2.03125,0.09375,0.058823529,1.176470588,0.59375,22,2,65,5,313,11,4.606932182,1168.278231,40,34,34,34,34,40,34,34,63.375,64.925,65,38.40909091,0,0.45978879,0.036555646,0.017871649,0.108042242,0.0795053,0.234982332,39,3.333333333,1,22,1
5,5,4,0.5,0.647575,450,0.184262169,0.7752,1876.166667,0.458913899,0.75,1,0.693161428,0.947368421,5.803571429,10,2.070175439,3.869047619,14,100,5.403508772,47,0.549649414,0.25819889,0.894427191,0.095238095,0.1,0.095238095,0.514285714,0.142857143,9.540540541,0.117647059,11.29411765,0.823529412,41,0.058823529,2.176470588,0,0,0.857142857,0.411764706,23,3,95,6,459,15,4.294508311,573.2580645,40,21,21,20,21,40,1,1,95,0,95,38.59375,0,0.231241473,0.039563438,0.012278308,0.040245566,0.171091445,0.174041298,39,2.5,1,9,1
5,4,3,1,0,0,0.005760917,0,198.5,0.12177524,1,0,0.466613442,0.929577465,4,12,0.577464789,1.843478261,10,100,12.29577465,57,0.505529192,0.20519567,1,0.166666667,0,0.033333333,0.032258065,0.333333333,8.219512195,0.2,16.8,0.533333333,34.93333333,0,1.366666667,0,0,0.866666667,0.2,19,2,91,4,564,9,3.650889722,781.3821247,34,30,30,30,30,1,1,1,60.97058824,0,0,0,0,0.277366255,0.067489712,0,0.074897119,0.243323442,0.270029674,40,4.333333333,0,20,0
5,3,4,0.078947368,1,0,0,1,840,0.121918736,0.078947368,1,0.335016221,0.630769231,4.47311828,11,0.007692308,2.473933649,20,100,8.392307692,45,0.352528938,0.114707867,0.983738754,0.090909091,0.160714286,0.127272727,0.021276596,0.090909091,6.142857143,0.02173913,9.391304348,0.782608696,31.95652174,0.02173913,2.130434783,0.043478261,0.090909091,0.709090909,0.717391304,29,3,105,12,522,14,4.37347151,1879.341322,56,55,55,55,44,55,55,55,105,102.625,105,55,105,0.398675497,0.12384106,0.001986755,0.104635762,0.310631229,0.262458472,33,4.1,0,18,0
5,3,4,0.5,0,216,0.126903577,0,318,0.126903577,0.833333333,0,0.335892916,0.763636364,4.25,12,0.4,2.596491228,10,100,7,30,0.470810482,0.11785113,1,0.216216216,0.071428571,0.054054054,0.15,0.324324324,4.7,0.088235294,15.05882353,0.823529412,30.97058824,0,1.470588235,0.029411765,0.054054054,0.675675676,0.088235294,29,6,118,10,630,10,3.508225253,971.7834751,42,37,37,37,37,41,37,37,117.952381,118,0,0,0,0.184893784,0.113296617,0,0.077891424,0.612765957,0.421276596,21,4,2,15,0
5,4,4,0.5,0,216,0.126903577,0,318,0.126903577,0.833333333,0,0.335892916,0.763636364,4.25,12,0.4,2.596491228,10,100,7,30,0.470810482,0.11785113,1,0.216216216,0.071428571,0.054054054,0.15,0.324324324,4.7,0.088235294,15.05882353,0.823529412,30.97058824,0,1.470588235,0.029411765,0.054054054,0.675675676,0.088235294,29,6,118,10,630,10,3.508225253,971.7834751,42,37,37,37,37,41,37,37,117.952381,118,0,0,0,0.184893784,0.113296617,0,0.077891424,0.612765957,0.421276596,21,4,2,15,0
5,4,4,0.916666667,1,7,0.000540833,1,545.3636364,0.000540833,1,1,0.479301035,0.758928571,5.341176471,11,4.607142857,5.925,17,100,6.928571429,30,0.562913117,0.149071198,0.933333333,0.171428571,0.01754386,0.085714286,0.37037037,0.028571429,7.813333333,0.117647059,12.94117647,0.470588235,38.58823529,0,2.205882353,0,0.285714286,0.857142857,0.117647059,22,3,92,9,795,29,4.183918218,944.48167,57,35,35,35,35,54,1,35,91.96491228,0,91.98245614,55.95698925,0,0.194199243,0.03320723,0.071458596,0.039932745,0.170995671,0.205627706,50,2.833333333,2,19,1
5,5,2,0.75,0,16,0.001978491,0,5353.413793,0.086660716,0.75,0,0.141092256,0.789090909,3.846153846,11,0,3.015060241,20,0,8.254545455,45,0.252004307,0.138675049,0.421997858,0.142857143,0.102040816,0.142857143,0.022222222,0,9.454545455,0,10.27272727,0.5,46.40909091,0,3,0,0,1.020408163,0.977272727,33,5,106,8,516,30,4.621689901,2117.798355,49,49,1,1,48,44,1,1,0,0,0,0,0,0.611165524,0.045053869,0,0.091087169,0.073717949,0.149038462,200,3,1,23,1
5,5,4,0.96875,0,11,7.53E-05,0.186447222,1634,0.049917156,1,1,0.269684702,0.920289855,4.582677165,10,0,2.38172043,9,0,9.130434783,45,0.524781294,0.297044263,0.882352941,0.266666667,0.1,0.333333333,0.035714286,0.033333333,8.375,0.037037037,14.51851852,0.888888889,51,0.037037037,2.962962963,0.037037037,0.1,1.2,0.703703704,23,6,100,8,464,8,4.354108284,1518.987539,30,30,30,30,30,29,30,30,0,0,100,29,0,0.477124183,0.068990559,0.013071895,0.10530138,0.144596651,0.220700152,25,3,2,14,0
5,5,3,0.916666667,0,0,0,0.333333333,3145.782609,0.05360382,1,1,0.284983337,0.808259587,4.099071207,10,0.569321534,2.216080402,18,100,10.24188791,52,0.329240971,0.188982237,0.606091527,0.192982456,0.136363636,0.245614035,0.020408163,0.035087719,11.20422535,0.041666667,12.5,0.333333333,52.95833333,0,2.958333333,0.083333333,0.105263158,0.877192982,0.958333333,29,2,86,6,746,28,4.577846152,2383.069903,66,57,57,57,57,66,57,57,83.63636364,0,0,0,0,0.526228967,0.021774992,0,0.069943913,0.04137931,0.132915361,118,2.333333333,2,29,0
5,5,4,0.75,0,0,0.000166586,0.80952381,1032.666667,0.180915355,1,1,0.243095979,0.948387097,5.428571429,11,1.787096774,6.613065327,24,100,7.283870968,45,0.662238766,0.23570226,0.9258201,0.075,0.176470588,0.175,0.225,0.5,8.75257732,0.096774194,12.51612903,0.483870968,49.35483871,0.096774194,3.129032258,0,0.175,0.9,0.580645161,20,2,86,7,586,20,4.395732997,1529.884664,51,39,38,40,38,46,1,40,85.96078431,0,86,49.89655172,0,0.401911469,0.027162978,0.038229376,0.075955734,0.067584481,0.188986233,50,2.666666667,3,18,1
